Year_Start,Year_End,Estate_ID,Block_ID,Block_Boiler_Repairs_and_Maintenance,Block_Cleaning,Block_Communal_Electricity,Block_Communal_Electrical_Maintenance,Block_Communal_Ventilation_Maintenance,Block_Communal_Water_Quality,Block_Communal_Window_Cleaning,Block_Concierge,Block_CCTV,Block_Disinfestation,Block_Door_Entry_System,Block_Dry_Riser,Block_Lightning_Protection,Block_Lift_Services_and_Repairs,Block_Fire_Ventilation_Maintenance,Block_Repairs_and_Maintenance,Block_TV_Aerial,Block_Ext_Cleaning,Block_Ext_External_Tree_Maintenance,Block_Ext_Grounds_Maintenance,Block_Ext_Repairs_and_Maintenance,Estate_Cleaning,Estate_CCTV,Estate_Communal_Electricity,Estate_Grounds_Maintenance,Estate_Repairs_and_Maintenance,Estate_Tree_Maintenance
2022,2023,EA059,BD000696,38178.09,20068,20636.78,3533.8,4628.47,2243.1,0,0,0,528.7,2440.4,1368.93,657.29,5281.64,332.4,32999.99,0,0,0,0,0,16261.53,0,10829.13,6252.57,1021.36,0
2022,2023,EA059,BD000697,37358.63,20068,22679.76,3533.8,4628.4,2243.1,0,0,0,528.7,221.57,983.33,657.29,5281.64,332.4,3960.48,0,0,0,0,0,16261.53,0,10829.13,6252.57,1021.36,0
2022,2023,EA061,BD002219,0,2448.02,527.14,101.7,0,452.47,0,0,0,0,0,0,0,0,0,6767.04,0,0,0,0,0,8404.15,0,628.52,2852.53,251.29,0
2022,2023,EA061,BD002221,0,2334.58,443.98,101.7,0,678.72,0,0,0,105.74,0,0,0,0,0,3506.3,0,0,0,0,0,8404.15,0,628.52,2852.53,251.29,0
2022,2023,EA061,BD002222,0,2330.26,430.3,101.7,0,678.72,0,0,0,0,0,0,0,0,0,902.46,0,0,0,0,0,8404.15,0,628.52,2852.53,251.29,0
2022,2023,EA061,BD002223,0,2334.58,502.34,101.7,0,678.72,0,0,0,211.48,0,0,0,0,0,2064.83,0,0,0,0,0,8404.15,0,628.52,2852.53,251.29,0
2022,2023,EA061,BD002224,0,2448.02,610.3,101.7,0,452.47,0,0,0,0,0,0,0,0,0,529.27,0,0,0,0,0,8404.15,0,628.52,2852.53,251.29,0
2022,2023,EA062,BD002810,0,5321.3,1125.29,561.47,0,1809.91,0,0,0,0,0,0,0,0,0,2926.17,0,0,0,0,0,19595.33,0,1302.33,3782.11,34866.54,0
2022,2023,EA062,BD002811,0,5342.94,693.3,561.47,0,1809.91,0,0,0,0,0,0,0,0,0,1351.26,0,0,0,0,0,19595.33,0,1302.33,3782.11,34866.54,0
2022,2023,EA062,BD002812,0,5334.28,678.77,561.47,0,2474.46,0,0,0,0,0,0,0,0,0,3820.69,0,0,0,0,0,19595.33,0,1302.33,3782.11,34866.54,0
2022,2023,EA062,BD002813,0,5364.57,905.98,900.15,0,1583.67,0,0,0,0,0,0,0,0,0,1139.06,0,0,0,0,0,19595.33,0,1302.33,3782.11,34866.54,0
2022,2023,EA062,BD003279,0,5364.57,649.98,561.47,0,1583.67,0,0,0,105.74,0,0,0,0,0,9050.49,0,0,0,0,0,19595.33,0,1302.33,3782.11,34866.54,0
2022,2023,EA065,BD001577,6797.12,1986.64,0,466.22,0,0,0,0,0,211.48,0,0,0,0,0,1488.74,0,0,0,0,0,15530.2,0,4802.93,1420.37,10898.46,35556.69
2022,2023,EA066,BD002921,19294.65,9184.66,3234.1,832.67,0,597.07,0,0,0,422.96,1737.2,4106.48,349.72,3000.51,0,12718.04,0,0,0,0,0,4801.68,0,808.52,294.83,107.06,0
2022,2023,EA067,BD001378,0,6950.75,14440.58,1730.07,0,1596.26,0,0,0,105.74,221.57,983.33,657.29,2640.82,0,3711.61,0,0,0,0,0,8048.83,0,3696.98,2579.65,1987.7,957.96
2022,2023,EA067,BD001692,0,0,110.95,212.61,0,0,0,0,0,0,0,0,0,0,0,246.13,0,0,0,0,0,8048.83,0,3696.98,2579.65,1987.7,957.96
2022,2023,EA067,BD001715,0,1476.4,236.38,376.59,0,0,0,0,0,0,0,0,0,0,0,177.47,0,0,0,0,0,8048.83,0,3696.98,2579.65,1987.7,957.96
2022,2023,EA068,BD000308,0,5875.74,1169.82,109.44,0,0,0,0,0,0,0,0,0,0,0,3160.29,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000309,0,8326.35,0,109.44,0,0,0,0,0,0,482.48,0,0,0,0,6608.48,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000310,0,5906.92,952.65,109.44,0,0,0,0,0,211.48,0,0,0,0,0,9592.67,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000311,0,5891.33,1288.05,109.44,0,0,0,0,0,317.22,0,0,0,0,0,8791.75,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000312,0,5922.52,1401.12,109.44,0,0,0,0,0,845.92,0,0,0,0,0,1226.96,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000313,0,5977.09,2180.22,109.44,0,0,0,0,0,211.48,384.97,0,0,0,0,761.07,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000314,0,6347.41,1385.46,109.44,0,0,0,0,0,0,0,0,0,0,0,12847.94,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000345,0,5637.96,1855.38,109.44,0,0,0,0,0,0,0,0,0,0,0,3830.85,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000346,0,7297.25,1543.82,109.44,0,0,0,0,0,105.74,0,0,0,0,0,5819.01,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000347,0,7163.41,1325.9,109.44,0,0,0,0,0,0,0,0,0,0,0,4632.66,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000348,0,6035.56,1866.01,109.44,0,0,0,0,0,0,0,0,0,0,0,11938.09,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000349,0,6043.36,1242.98,109.44,0,0,0,0,0,0,0,0,0,0,0,882.91,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000350,0,5862.75,1105.5,109.44,0,0,0,0,0,0,0,0,0,0,0,6350.11,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000351,22020.6,7293.35,1660.59,109.44,0,0,0,0,0,0,0,0,0,0,0,2755.73,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA068,BD000353,0,7156.92,1833.81,109.44,0,0,0,0,0,0,0,0,0,0,0,462.88,0,0,0,0,0,54830.73,0,5527.37,14042.69,1005.35,5126.21
2022,2023,EA069,BD001869,0,4713.42,1872.55,0,0,0,0,0,0,0,1573.98,0,0,0,0,8338.19,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001882,0,0,122.01,81.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001884,0,0,45.15,89.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001886,0,0,110.88,89.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001888,0,0,110.14,78.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001893,0,0,86.98,82.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001894,0,0,91.25,78.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001895,0,0,86.82,87.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001896,0,0,0,93.09,0,0,0,0,0,0,0,0,0,0,0,54.07,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001898,0,0,140.57,89.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001901,0,0,110.07,86.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001904,0,0,99.18,89.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001905,0,0,0,85.75,0,0,0,0,0,105.74,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001908,0,0,110.14,212.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001911,0,0,111.7,212.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001912,0,1529.28,324.46,869.2,0,0,0,0,0,0,221.57,0,0,0,0,818.26,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001913,0,682.45,0,171.62,0,0,0,0,0,0,356.04,0,0,0,0,80.03,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001914,0,0,0,130.62,0,0,0,0,0,0,0,0,0,0,0,547.37,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001915,0,0,0,130.62,0,0,0,0,0,0,0,0,0,0,0,487.75,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001916,0,0,110.17,130.62,0,0,0,0,0,0,0,0,0,0,0,539.29,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001917,0,0,110.42,130.62,0,0,0,0,0,0,0,0,0,0,0,773.29,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001918,0,0,110.23,130.62,0,0,0,0,0,0,0,0,0,0,0,1704.36,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001919,0,0,202.02,0,0,0,0,0,0,0,0,0,0,0,0,282.99,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001920,0,0,103.01,130.62,0,0,0,0,0,0,0,0,0,0,0,547.42,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001921,0,0,123.38,130.62,0,0,0,0,0,0,0,0,0,0,0,490.54,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.45,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.49,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.77,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.71,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.45,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.19,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7936.82,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.62,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.61,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578.65,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.08,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.21,0,2599.1,335.84,0,335.84
2022,2023,EA069,BD001971,0,0,102.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001972,0,0,0,98.2,0,0,0,0,0,0,0,0,0,0,0,516.32,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001974,0,801.58,153.26,212.61,0,0,0,0,0,0,154.33,0,0,0,0,391.57,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001975,0,820.97,-961.38,705.24,0,0,0,0,0,0,0,0,0,0,0,798.97,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001976,0,801.58,154.14,212.61,0,763.36,0,0,0,0,154.33,0,0,0,0,459.45,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001977,0,801.58,166.15,746.23,0,0,0,0,0,0,154.33,0,0,0,0,3447.19,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001978,0,801.58,162.43,746.23,0,0,0,0,0,0,154.33,0,0,0,0,344.58,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001979,0,801.58,173.96,746.23,0,0,0,0,0,0,154.33,0,0,0,0,246.13,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001980,0,801.58,176.62,746.23,0,0,0,0,0,0,154.33,0,0,0,0,1414.2,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001982,0,0,0,171.62,0,0,0,0,0,0,0,0,0,0,0,246.13,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001986,0,0,0,0,0,0,0,0,0,105.74,0,0,0,0,0,76.57,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.09,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD001995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.87,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.94,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.37,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002025,0,0,0,130.62,0,0,0,0,0,0,0,0,0,0,0,72.04,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002032,0,0,0,87.92,0,0,0,0,0,0,0,0,0,0,0,342.62,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002033,0,0,0,87.92,0,0,0,0,0,0,0,0,0,0,0,499.91,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002037,0,0,0,91.28,0,0,0,0,0,0,0,0,0,0,0,84.28,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002039,0,0,0,85.36,0,0,0,0,0,0,0,0,0,0,0,174.61,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002041,0,0,0,84.2,0,0,0,0,0,0,0,0,0,0,0,1039.75,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002043,0,0,0,84.2,0,0,0,0,0,0,0,0,0,0,0,159.98,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002047,0,0,0,84.2,0,0,0,0,0,105.74,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002050,0,0,0,106.14,0,0,0,0,0,105.74,0,0,0,0,0,493.52,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.76,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.9,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002069,0,0,0,0,0,0,0,0,0,105.74,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002073,0,0,0,540.56,0,0,0,0,0,0,0,0,0,0,0,1193.54,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002075,0,1562.52,0,828.21,0,0,0,0,0,0,154.33,0,0,0,0,1334,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002076,0,3733.62,1115.36,1861.39,0,0,0,0,0,0,308.65,0,0,0,0,3137.51,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002078,0,3790.87,1884.42,0,0,0,0,0,0,211.48,1265.9,0,0,0,0,11025.91,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002079,0,1471.1,0,0,0,0,0,0,0,0,491.25,0,0,0,0,1930.55,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002081,0,1518.2,0,0,0,763.36,0,0,0,0,356.04,0,0,0,0,2324.54,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002082,0,1518.2,1929.66,0,0,763.36,0,0,0,105.74,154.33,0,0,0,0,246.13,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002083,0,0,110.14,0,0,0,0,0,0,0,0,0,0,0,0,516.32,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002084,0,0,78.75,87.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002085,0,0,280.66,130.62,0,0,0,0,0,0,0,0,0,0,0,388.32,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD002086,0,0,138.63,130.62,0,0,0,0,0,0,0,0,0,0,0,645.27,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.28,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003250,0,0,118.51,623.24,0,0,0,0,0,0,0,0,0,0,0,332.4,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.79,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003253,0,0,0,89.63,0,0,0,0,0,422.96,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003256,0,0,110.14,0,0,0,0,0,0,0,0,0,0,0,0,640.81,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003257,0,0,102.54,89.63,0,0,0,0,0,0,0,0,0,0,0,529.03,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003277,0,0,0,0,0,0,0,0,0,105.74,0,0,0,0,0,52.33,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003340,0,0,0,94.34,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.13,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003523,0,0,121.58,92.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003541,0,0,0,109.42,0,0,0,0,0,211.48,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.93,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003592,0,0,0,212.61,0,0,0,0,0,0,0,0,0,0,0,1009.07,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA069,BD003710,0,0,0,0,0,0,0,0,0,105.74,0,0,0,0,0,0,0,0,0,0,0,18522.72,0,2602.43,338.21,0,336.41
2022,2023,EA070,BD000434,0,13186.3,4375.26,2918.21,0,3105.88,0,0,0,0,2009.44,0,657.29,0,0,5345.6,0,0,0,0,0,27294.73,0,3313.18,3937.05,893.67,3546.7
2022,2023,EA070,BD000435,0,14914.7,4018.78,3536.78,0,3701.22,0,0,0,845.92,2076.68,0,657.29,0,0,2964.79,0,0,0,0,0,27294.73,0,3313.18,3937.05,893.67,3546.7
2022,2023,EA070,BD000511,0,2447.11,2005.02,622.55,0,763.36,0,0,0,105.74,1263.75,0,0,0,0,3998.49,0,0,0,0,0,27294.73,0,3313.18,3937.05,893.67,3546.7
2022,2023,EA070,BD000512,0,7342.9,2853.69,2099.02,0,1250.77,0,0,0,845.92,356.04,0,657.29,2640.82,0,18064.64,0,0,0,0,0,27294.73,0,3313.18,3937.05,893.67,3546.7
2022,2023,EA071,BD001470,0,1410.98,343.79,335.59,0,0,0,0,0,105.74,322.43,0,0,0,0,246.13,84.86,0,0,0,0,17257.7,0,11487.85,3528.46,26871.99,3210.29
2022,2023,EA071,BD001473,0,1587.36,908,417.59,0,0,0,0,0,0,288.8,0,0,0,0,90.14,109.12,0,0,0,0,17257.7,0,11487.85,3528.46,26871.99,3210.29
2022,2023,EA071,BD001477,0,1410.98,575.91,376.59,0,0,0,0,0,211.48,490.52,0,0,0,0,1633.13,96.99,0,0,0,0,17257.7,0,11487.85,3528.46,26871.99,3210.29
2022,2023,EA071,BD001479,0,715.38,604.87,261.24,0,0,0,0,0,0,0,0,0,0,0,84.16,0,0,0,0,0,17257.7,0,11487.85,3528.46,26871.99,3210.29
2022,2023,EA071,BD001481,0,1417.83,452.8,376.59,0,0,0,0,0,0,221.57,0,0,0,0,828.9,96.99,0,0,0,0,17257.7,0,11487.85,3528.46,26871.99,3210.29
2022,2023,EA071,BD001489,0,1587.36,550.68,417.59,0,0,0,0,0,211.48,255.18,0,0,0,0,235.04,109.12,0,0,0,0,17257.7,0,11487.85,3528.46,26871.99,3210.29
2022,2023,EA071,BD001490,0,705.49,308.79,212.61,0,0,0,0,0,105.74,0,0,0,0,0,0,0,0,0,0,0,17257.7,0,11487.85,3528.46,26871.99,3210.29
2022,2023,EA071,BD001498,0,1410.98,485.86,376.59,0,0,0,0,0,0,221.57,0,0,0,0,682.39,96.99,0,0,0,0,17257.7,0,11487.85,3528.46,26871.99,3210.29
2022,2023,EA071,BD001511,0,1410.98,618.74,376.59,0,0,0,0,0,0,154.33,0,0,0,0,725.82,0,0,0,0,0,17257.7,0,11487.85,3528.46,26871.99,3210.29
2022,2023,EA071,BD003707,0,1234.61,581.83,335.59,0,0,0,0,0,0,221.57,0,0,0,0,826.23,84.86,0,0,0,0,17257.7,0,11487.85,3528.46,26871.99,3210.29
2022,2023,EA072,BD000513,0,5635.14,335.53,109.44,0,678.72,0,0,0,740.18,0,0,0,0,0,1518.45,0,0,0,0,0,14161.02,28894.9,4071.28,2635.9,2055.39,3831.84
2022,2023,EA072,BD000514,0,6607.05,1724.18,109.44,0,1182.57,0,0,0,105.74,0,0,0,1375.04,0,1269.93,0,0,0,0,0,14161.02,28894.9,4071.28,2635.9,2055.39,3831.84
2022,2023,EA072,BD000515,0,9869.35,14225.42,576.91,0,977.26,0,0,0,634.44,5401.89,306.63,0,11124.28,0,3990.96,422.22,0,0,0,0,14161.02,28894.9,4071.28,2635.9,2055.39,3831.84
2022,2023,EA074,BD000354,0,6573.78,3275.29,109.44,0,1182.57,0,0,0,0,0,0,0,1375.04,0,3280.76,267.8,0,0,0,0,14017.64,0,2116.12,2953.57,214.12,336.41
2022,2023,EA074,BD000355,0,5190.96,1289.56,109.44,0,1073.23,0,0,0,105.74,0,0,0,0,0,633.42,267.8,0,0,0,0,14017.64,0,2116.12,2953.57,214.12,336.41
2022,2023,EA074,BD000356,0,5628.49,981.77,109.44,0,1073.23,0,0,0,211.48,0,0,0,2750.1,0,1123.68,267.8,0,0,0,0,14017.64,0,2116.12,2953.57,214.12,336.41
2022,2023,EA074,BD000357,0,5190.96,2917.89,109.44,0,452.47,0,0,0,0,0,0,0,1375.04,0,4753.48,267.8,0,0,0,0,14017.64,0,2116.12,2953.57,214.12,336.41
2022,2023,EA076,BD002930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.11,0,0,0,0,0,59776.46,0,35617.25,7612.4,11187.48,336.41
2022,2023,EA076,BD002935,0,6378.31,1132.32,101.7,0,0,0,0,0,0,1539.84,0,0,0,0,2625.73,267.8,0,0,0,0,59776.46,0,35617.25,7612.4,11187.48,336.41
2022,2023,EA076,BD002943,0,9950.83,2940.02,109.44,0,0,0,0,0,105.74,0,0,0,0,0,8196.46,291.25,0,0,0,0,59776.46,0,35617.25,7612.4,11187.48,336.41
2022,2023,EA076,BD002947,0,1421.55,0,36.48,0,0,0,0,0,0,384.97,0,0,0,0,68.03,4.31,0,0,0,0,59776.46,0,35617.25,7612.4,11187.48,336.41
2022,2023,EA076,BD002948,0,1421.55,0,36.48,0,0,0,0,0,0,384.97,0,0,0,0,88.95,4.31,0,0,0,0,59776.46,0,35617.25,7612.4,11187.48,336.41
2022,2023,EA076,BD002950,0,1421.55,0,36.48,0,0,0,0,0,0,384.97,0,0,0,0,94.51,4.31,0,0,0,0,59776.46,0,35617.25,7612.4,11187.48,336.41
2022,2023,EA076,BD002951,0,1751.41,480.3,101.7,0,0,0,0,0,105.74,384.97,0,0,0,0,810.56,267.8,0,0,0,0,59776.46,0,35617.25,7612.4,11187.48,336.41
2022,2023,EA076,BD002952,0,1970.34,394.89,101.7,0,0,0,0,0,0,384.97,0,0,0,0,246.13,0,0,0,0,0,59776.46,0,35617.25,7612.4,11187.48,336.41
2022,2023,EA076,BD002954,0,1313.56,286.82,101.7,0,0,0,0,0,0,384.97,0,0,0,0,246.13,267.8,0,0,0,0,59776.46,0,35617.25,7612.4,11187.48,336.41
