Year_Start,Year_End,Estate_ID,Block_ID,Block_Administration_Charge,Block_Administration_Charge_Unit,Block_TV_Aerial,Block_TV_Aerial_Unit,Block_Repairs,Block_Repairs_Unit,Block_Estate_Lighting,Block_Estate_Lighting_Unit,Block_Security_Services,Block_Security_Services_Unit,Block_Lift_Maintenance,Block_Lift_Maintenance_Unit,Block_Heating_And_Hotwater,Block_Heating_And_Hotwater_Unit,Block_Ground_Rent,Block_Ground_Rent_Unit,Block_Building_Insurance,Block_Building_Insurance_Unit,Block_Door_Entry,Block_Door_Entry_Unit,Block_Care_And_Upkeep,Block_Care_And_Upkeep_Unit,Estate_Care_And_Upkeep,Estate_Care_And_Upkeep_Unit,Estate_Grounds_Maintenance,Estate_Grounds_Maintenance_Unit,Estate_Lighting,Estate_Lighting_Unit,Estate_Repairs_And_Maintenance,Estate_Repairs_And_Maintenance_Unit
2022,2023,"SWKE0139","SWKB0617","287.82","3.20","0.00","0.00","373.62","4.15","349.56","3.88","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.33","1033.92","11.49","98.10","1.09","657.42","7.30","443.27","3.02","0.00","0.00","208.49","1.42","0.00","0.00"
2022,2023,"SWKE0139","SWKB0618","184.91","3.24","0.00","0.00","60.79","1.07","51.70","0.91","0.00","0.00","0.00","0.00","0.00","0.00","70.00","1.23","1032.60","18.12","0.00","0.00","417.69","7.33","443.27","3.02","0.00","0.00","208.49","1.42","0.00","0.00"
2022,2023,"SWKE0140","SWKB0619","803.92","9.80","0.00","0.00","1718.56","20.96","270.36","3.30","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.49","1710.60","20.86","51.17","0.62","1479.40","18.04","1369.00","16.70","1380.12","16.83","59.92","0.73","0.00","0.00"
2022,2023,"SWKE0120","SWKB0620","384.84","3.85","0.00","0.00","583.05","5.83","486.62","4.87","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.30","1272.11","12.72","0.00","0.00","1070.55","10.71","14622.22","2.98","9062.23","1.85","5281.87","1.08","1329.84","0.27"
2022,2023,"SWKE0269","SWKB0621","1172.15","16.28","0.00","0.00","5956.80","82.73","353.10","4.90","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.69","2111.15","29.32","163.55","2.27","1526.75","21.20","9084.30","4.93","2336.64","1.27","559.69","0.30","311.44","0.17"
2022,2023,"SWKE0269","SWKB0622","561.03","6.60","0.00","0.00","265.84","3.13","379.46","4.46","0.00","0.00","0.00","0.00","3278.88","38.58","20.00","0.24","689.28","8.11","8.17","0.10","451.88","5.32","9084.30","4.93","2336.64","1.27","559.69","0.30","311.44","0.17"
2022,2023,"SWKE0084","SWKB0623","208.27","4.73","0.00","0.00","101.13","2.30","142.88","3.25","0.00","0.00","0.00","0.00","1072.05","24.36","10.00","0.23","339.82","7.72","0.00","0.00","310.00","7.05","9947.29","3.00","6767.48","2.04","5024.55","1.52","1002.80","0.30"
2022,2023,"SWKE0116","SWKB0624","793.71","15.87","0.00","0.00","858.21","17.16","19.71","0.39","0.00","0.00","0.00","0.00","5428.47","108.57","30.00","0.60","1033.92","20.68","0.00","0.00","36.93","0.74","659.70","0.61","705.33","0.65","268.74","0.25","45.54","0.04"
2022,2023,"SWKE0286","SWKB0625","2190.65","11.41","0.00","0.00","2353.61","12.26","1025.01","5.34","0.00","0.00","2416.72","12.59","0.00","0.00","150.00","0.78","5889.59","30.67","953.53","4.97","6283.39","32.73","7392.35","4.18","3663.39","2.07","3063.13","1.73","598.47","0.34"
2022,2023,"SWKE0017","SWKB0626","233.12","2.38","0.00","0.00","409.26","4.18","32.06","0.33","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.20","686.64","7.01","0.00","0.00","466.22","4.76","11038.97","5.77","3490.54","1.83","1723.70","0.90","13544.02","7.08"
2022,2023,"SWKE0259","SWKB0627","1652.14","8.06","0.00","0.00","1824.00","8.90","1494.52","7.29","0.00","0.00","2041.58","9.96","0.00","0.00","100.00","0.49","4699.75","22.93","363.75","1.77","3749.51","18.29","7056.09","2.49","10017.05","3.54","3543.05","1.25","651.89","0.23"
2022,2023,"SWKE0152","SWKB0628","765.16","8.50","0.00","0.00","374.48","4.16","344.52","3.83","0.00","0.00","3204.00","35.60","0.00","0.00","40.00","0.44","1373.28","15.26","130.80","1.45","1329.16","14.77","9686.42","6.54","5542.07","3.74","3827.76","2.58","825.96","0.56"
2022,2023,"SWKE0112","SWKB0629","419.22","2.81","0.00","0.00","345.21","2.32","158.07","1.06","0.00","0.00","314.43","2.11","0.00","0.00","30.00","0.20","1266.69","8.50","0.00","0.00","1285.83","8.63","37372.02","7.97","29578.18","6.31","5048.69","1.08","2283.47","0.49"
2022,2023,"SWKE0041","SWKB0630","53.37","4.45","0.00","0.00","122.61","10.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.83","272.82","22.74","0.00","0.00","0.00","0.00","66294.63","5.02","43369.16","3.28","23493.13","1.78","6607.17","0.50"
2022,2023,"SWKE0198","SWKB0631","149.09","2.87","0.00","0.00","47.02","0.90","69.59","1.34","0.00","0.00","0.00","0.00","552.19","10.62","10.00","0.19","343.32","6.60","0.00","0.00","278.56","5.36","10806.74","4.00","4473.97","1.65","1968.42","0.73","1238.25","0.46"
2022,2023,"SWKE0297","SWKB0632","6725.58","22.88","0.00","0.00","1800.30","6.12","1481.21","5.04","0.00","0.00","3457.46","11.76","44867.08","152.61","170.00","0.58","5836.44","19.85","116.30","0.40","4950.40","16.84","5805.44","2.23","4462.90","1.71","1573.29","0.60","537.57","0.21"
2022,2023,"SWKE0351","SWKB0633","2081.29","12.93","0.00","0.00","2037.37","12.65","2918.33","18.13","0.00","0.00","2656.27","16.50","0.00","0.00","100.00","0.62","4144.71","25.74","335.52","2.08","3314.42","20.59","4161.35","13.13","8117.03","25.61","488.41","1.54","428.63","1.35"
2022,2023,"SWKE0041","SWKB0634","3382.65","7.48","0.00","0.00","5802.06","12.84","1323.48","2.93","0.00","0.00","0.00","0.00","0.00","0.00","300.00","0.66","10657.11","23.58","613.63","1.36","7822.54","17.31","66294.63","5.02","43369.16","3.28","23493.13","1.78","6607.17","0.50"
2022,2023,"SWKE0142","SWKB0635","180.92","12.06","0.00","0.00","48.54","3.24","268.34","17.89","0.00","0.00","0.00","0.00","0.00","0.00","20.00","1.33","689.28","45.95","0.00","0.00","41.12","2.74","827.12","9.62","641.76","7.46","31.64","0.37","23.32","0.27"
2022,2023,"SWKE0142","SWKB0636","191.18","12.75","0.00","0.00","377.42","25.16","42.12","2.81","0.00","0.00","0.00","0.00","0.00","0.00","20.00","1.33","689.28","45.95","0.00","0.00","41.12","2.74","827.12","9.62","641.76","7.46","31.64","0.37","23.32","0.27"
2022,2023,"SWKE0143","SWKB0637","980.43","17.51","0.00","0.00","335.07","5.98","638.81","11.41","0.00","0.00","0.00","0.00","0.00","0.00","80.00","1.43","2748.83","49.09","0.00","0.00","3751.83","67.00","1732.21","30.93","597.34","10.67","0.00","0.00","0.00","0.00"
2022,2023,"SWKE0210","SWKB0638","706.45","6.73","0.00","0.00","385.85","3.67","405.36","3.86","0.00","0.00","0.00","0.00","4108.05","39.12","20.00","0.19","691.27","6.58","0.00","0.00","883.53","8.41","18399.95","6.76","6510.11","2.39","3421.44","1.26","2839.76","1.04"
2022,2023,"SWKE0144","SWKB0639","233.45","3.89","0.00","0.00","525.54","8.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.50","898.00","14.97","0.00","0.00","0.00","0.00","922.15","2.24","548.00","1.33","40.50","0.10","7.50","0.02"
2022,2023,"SWKE0146","SWKB0640","314.26","8.73","0.00","0.00","0.00","0.00","162.48","4.51","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.56","844.46","23.46","0.00","0.00","1100.80","30.58","0.00","0.00","975.60","27.10","59.30","1.65","0.00","0.00"
2022,2023,"SWKE0147","SWKB0641","1289.28","9.34","0.00","0.00","1363.60","9.88","2101.52","15.23","0.00","0.00","1088.34","7.89","0.00","0.00","70.00","0.51","2878.02","20.86","456.67","3.31","2015.29","14.60","6466.67","8.16","5889.95","7.44","1769.41","2.23","1623.58","2.05"
2022,2023,"SWKE0147","SWKB0642","1923.15","14.04","0.00","0.00","1001.18","7.31","3444.37","25.14","0.00","0.00","1744.84","12.74","0.00","0.00","110.00","0.80","4489.35","32.77","717.99","5.24","3166.94","23.12","6466.67","8.16","5889.95","7.44","1769.41","2.23","1623.58","2.05"
2022,2023,"SWKE0147","SWKB0643","1377.09","9.98","0.00","0.00","1514.03","10.97","1792.74","12.99","0.00","0.00","903.34","6.55","0.00","0.00","80.00","0.58","3300.25","23.91","523.50","3.79","2310.21","16.74","6466.67","8.16","5889.95","7.44","1769.41","2.23","1623.58","2.05"
2022,2023,"SWKE0147","SWKB0644","3029.60","22.11","0.00","0.00","2522.44","18.41","2905.93","21.21","0.00","0.00","1535.58","11.21","0.00","0.00","110.00","0.80","4489.35","32.77","11009.19","80.36","3166.94","23.12","6466.67","8.16","5889.95","7.44","1769.41","2.23","1623.58","2.05"
2022,2023,"SWKE0294","SWKB0645","1697.71","4.25","0.00","0.00","2330.32","5.84","1183.00","2.96","0.00","0.00","0.00","0.00","0.00","0.00","150.00","0.38","6777.70","16.99","0.00","0.00","2264.68","5.68","12977.53","4.98","8001.88","3.07","1704.80","0.65","639.15","0.25"
2022,2023,"SWKE0261","SWKB0646","1201.44","10.54","0.00","0.00","161.48","1.42","1530.72","13.43","0.00","0.00","288.18","2.53","6048.54","53.06","40.00","0.35","1533.74","13.45","179.86","1.58","1098.02","9.63","10869.53","12.02","2265.24","2.51","1514.86","1.68","332.26","0.37"
2022,2023,"SWKE0145","SWKB0647","532.77","4.16","0.00","0.00","1453.39","11.35","353.79","2.76","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.31","1616.75","12.63","11.76","0.09","1137.32","8.89","28851.81","5.32","12285.67","2.26","6990.17","1.29","3304.06","0.61"
2022,2023,"SWKE0021","SWKB0648","1936.00","4.61","0.00","0.00","4811.42","11.46","1172.42","2.79","0.00","0.00","0.00","0.00","0.00","0.00","180.00","0.43","5554.99","13.23","0.00","0.00","4782.16","11.39","11477.97","0.96","6872.37","0.57","2775.59","0.23","5106.47","0.43"
2022,2023,"SWKE0088","SWKB0649","320.92","5.35","0.00","0.00","139.21","2.32","373.79","6.23","0.00","0.00","0.00","0.00","1880.44","31.34","10.00","0.17","338.99","5.65","0.00","0.00","260.99","4.35","12142.16","4.46","2955.56","1.09","1191.99","0.44","892.70","0.33"
2022,2023,"SWKE0088","SWKB0650","908.04","12.11","0.00","0.00","1000.17","13.34","1045.23","13.94","0.00","0.00","0.00","0.00","4750.35","63.34","30.00","0.40","1033.92","13.79","98.10","1.31","613.35","8.18","12142.16","4.46","2955.56","1.09","1191.99","0.44","892.70","0.33"
2022,2023,"SWKE0088","SWKB0651","1232.72","6.32","0.00","0.00","1776.32","9.11","660.88","3.39","0.00","0.00","0.00","0.00","6928.92","35.53","40.00","0.21","1378.56","7.07","236.16","1.21","627.24","3.22","12142.16","4.46","2955.56","1.09","1191.99","0.44","892.70","0.33"
2022,2023,"SWKE0033","SWKB0652","857.26","7.86","0.00","0.00","138.30","1.27","623.31","5.72","0.00","0.00","0.00","0.00","0.00","0.00","80.00","0.73","2989.89","27.43","245.18","2.25","2709.19","24.85","8881.31","4.52","3400.90","1.73","2480.48","1.26","1457.53","0.74"
2022,2023,"SWKE0268","SWKB0653","452.20","4.11","0.00","0.00","231.43","2.10","491.09","4.46","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.27","1026.46","9.33","98.10","0.89","540.33","4.91","8828.25","5.68","3319.91","2.14","1881.60","1.21","21548.45","13.88"
2022,2023,"SWKE0113","SWKB0654","687.66","6.14","0.00","0.00","1066.75","9.52","453.65","4.05","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.45","1966.81","17.56","127.61","1.14","2259.83","20.18","9091.91","4.49","5982.86","2.95","2399.88","1.18","1941.64","0.96"
2022,2023,"SWKE0035","SWKB0655","415.36","17.31","0.00","0.00","1075.40","44.81","120.94","5.04","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.83","844.46","35.19","65.42","2.73","1241.52","51.73","1944.04","6.19","2931.60","9.34","240.91","0.77","1428.83","4.55"
2022,2023,"SWKE0254","SWKB0656","1554.71","21.01","0.00","0.00","969.60","13.10","11091.51","149.89","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.41","1277.53","17.26","126.60","1.71","1330.54","17.98","28014.15","5.93","12841.99","2.72","3467.67","0.73","2878.73","0.61"
2022,2023,"SWKE0254","SWKB0657","1839.48","24.86","0.00","0.00","755.04","10.20","13300.48","179.74","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.54","1688.92","22.82","151.92","2.05","1596.64","21.58","28014.15","5.93","12841.99","2.72","3467.67","0.73","2878.73","0.61"
2022,2023,"SWKE0254","SWKB0658","1676.12","23.61","0.00","0.00","1170.37","16.48","12142.61","171.02","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.42","1272.11","17.92","149.12","2.10","1313.12","18.49","28014.15","5.93","12841.99","2.72","3467.67","0.73","2878.73","0.61"
2022,2023,"SWKE0254","SWKB0659","1157.08","30.45","0.00","0.00","774.50","20.38","5810.26","152.90","0.00","0.00","0.00","0.00","3758.23","98.90","10.00","0.26","427.65","11.25","35.22","0.93","501.89","13.21","28014.15","5.93","12841.99","2.72","3467.67","0.73","2878.73","0.61"
2022,2023,"SWKE0254","SWKB0660","1434.03","19.38","0.00","0.00","140.07","1.89","11059.80","149.46","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.27","1266.69","17.12","0.00","0.00","1197.48","16.18","28014.15","5.93","12841.99","2.72","3467.67","0.73","2878.73","0.61"
2022,2023,"SWKE0254","SWKB0661","496.96","13.43","0.00","0.00","145.91","3.94","3441.20","93.01","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.27","422.23","11.41","318.20","8.60","416.62","11.26","28014.15","5.93","12841.99","2.72","3467.67","0.73","2878.73","0.61"
2022,2023,"SWKE0201","SWKB0662","1349.16","12.97","0.00","0.00","1758.45","16.91","1077.28","10.36","0.00","0.00","1884.37","18.12","0.00","0.00","80.00","0.77","3394.10","32.64","332.13","3.19","2930.98","28.18","36636.71","8.79","15477.74","3.71","7328.70","1.76","4457.84","1.07"
2022,2023,"SWKE0303","SWKB0663","107.32","1.34","0.00","0.00","107.45","1.34","96.16","1.20","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.13","422.23","5.28","34.33","0.43","239.58","2.99","3913.26","2.53","4496.29","2.91","2112.97","1.37","4221.99","2.73"
2022,2023,"SWKE0120","SWKB0664","2198.20","7.45","0.00","0.00","2493.18","8.45","4308.87","14.61","0.00","0.00","0.00","0.00","0.00","0.00","1510.00","5.12","7009.27","23.76","0.00","0.00","5574.29","18.90","14622.22","2.98","9062.23","1.85","5281.87","1.08","1329.84","0.27"
2022,2023,"SWKE0123","SWKB0665","947.75","13.16","0.00","0.00","1218.95","16.93","1790.15","24.86","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.69","2111.15","29.32","163.55","2.27","1503.55","20.88","5826.56","15.50","3704.64","9.85","1066.01","2.84","253.53","0.67"
2022,2023,"SWKE0148","SWKB0666","214.98","5.00","0.00","0.00","88.08","2.05","81.68","1.90","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.47","686.64","15.97","0.00","0.00","877.20","20.40","2543.66","2.65","3732.20","3.89","801.83","0.84","396.97","0.41"
2022,2023,"SWKE0149","SWKB0667","166.14","2.44","0.00","0.00","33.71","0.50","107.38","1.58","0.00","0.00","667.12","9.81","0.00","0.00","10.00","0.15","422.23","6.21","0.00","0.00","345.01","5.07","66.56","0.98","0.00","0.00","12.72","0.19","6.69","0.10"
2022,2023,"SWKE0150","SWKB0668","850.46","14.17","0.00","0.00","3364.23","56.07","84.92","1.42","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.83","1873.56","31.23","0.00","0.00","1195.53","19.93","2611.74","14.12","3507.55","18.96","403.51","2.18","245.49","1.33"
2022,2023,"SWKE0150","SWKB0669","1695.02","13.56","0.00","0.00","6223.14","49.79","134.93","1.08","0.00","0.00","0.00","0.00","0.00","0.00","120.00","0.96","4441.22","35.53","0.00","0.00","1368.83","10.95","2611.74","14.12","3507.55","18.96","403.51","2.18","245.49","1.33"
2022,2023,"SWKE0151","SWKB0670","838.38","27.95","0.00","0.00","1516.64","50.55","5151.26","171.71","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.67","689.28","22.98","0.00","0.00","261.52","8.72","143.66","4.79","576.06","19.20","45.34","1.51","0.00","0.00"
2022,2023,"SWKE0021","SWKB0671","362.32","0.82","0.00","0.00","264.88","0.60","359.93","0.82","0.00","0.00","0.00","0.00","1990.66","4.52","10.00","0.02","347.95","0.79","0.00","0.00","423.45","0.96","11477.97","0.96","6872.37","0.57","2775.59","0.23","5106.47","0.43"
2022,2023,"SWKE0021","SWKB0672","1868.58","4.47","0.00","0.00","1490.24","3.57","1181.78","2.83","0.00","0.00","0.00","0.00","10347.32","24.75","60.00","0.14","2134.50","5.11","0.00","0.00","2350.50","5.62","11477.97","0.96","6872.37","0.57","2775.59","0.23","5106.47","0.43"
2022,2023,"SWKE0120","SWKB0673","1045.74","4.12","0.00","0.00","858.57","3.38","1599.39","6.30","0.00","0.00","0.00","0.00","0.00","0.00","670.00","2.64","4089.14","16.10","0.00","0.00","2487.62","9.79","14622.22","2.98","9062.23","1.85","5281.87","1.08","1329.84","0.27"
2022,2023,"SWKE0329","SWKB0674","2464.05","7.90","0.00","0.00","2652.56","8.50","1917.99","6.15","0.00","0.00","3235.54","10.37","0.00","0.00","200.00","0.64","7261.23","23.27","0.00","0.00","4761.78","15.26","67056.41","7.86","57695.83","6.77","7120.45","0.84","2827.45","0.33"
2022,2023,"SWKE0301","SWKB0675","501.42","1.94","0.00","0.00","364.11","1.41","535.49","2.07","0.00","0.00","0.00","0.00","2472.53","9.55","20.00","0.08","634.53","2.45","42.32","0.16","519.91","2.01","12966.55","7.53","3369.10","1.96","918.19","0.53","635.55","0.37"
2022,2023,"SWKE0153","SWKB0676","380.67","5.08","0.00","0.00","528.12","7.04","180.12","2.40","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.27","1033.92","13.79","0.00","0.00","832.86","11.10","280.20","3.74","930.99","12.41","20.61","0.27","0.00","0.00"
2022,2023,"SWKE0027","SWKB0677","239.01","3.19","0.00","0.00","184.89","2.47","39.05","0.52","0.00","0.00","0.00","0.00","1671.80","22.29","10.00","0.13","276.68","3.69","0.00","0.00","14.86","0.20","4847.57","2.50","1070.16","0.55","899.57","0.46","563.44","0.29"
2022,2023,"SWKE0027","SWKB0678","2297.06","15.31","0.00","0.00","2911.32","19.41","143.91","0.96","0.00","0.00","0.00","0.00","15330.33","102.20","90.00","0.60","2626.04","17.51","0.00","0.00","133.74","0.89","4847.57","2.50","1070.16","0.55","899.57","0.46","563.44","0.29"
2022,2023,"SWKE0027","SWKB0679","204.87","12.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1555.38","97.21","10.00","0.63","276.68","17.29","0.00","0.00","13.93","0.87","4847.57","2.50","1070.16","0.55","899.57","0.46","563.44","0.29"
2022,2023,"SWKE0154","SWKB0680","7516.63","32.12","0.00","0.00","2542.49","10.87","2847.16","12.17","0.00","0.00","0.00","0.00","38829.54","165.94","260.00","1.11","9841.25","42.06","0.00","0.00","10495.17","44.85","4434.56","18.63","4755.80","19.98","657.55","2.76","763.14","3.21"
2022,2023,"SWKE0155","SWKB0681","2462.52","18.66","0.00","0.00","9107.41","69.00","974.28","7.38","0.00","0.00","0.00","0.00","0.00","0.00","110.00","0.83","4256.58","32.25","0.00","0.00","1992.15","15.09","1992.15","15.09","5268.40","39.91","122.89","0.93","911.23","6.90"
2022,2023,"SWKE0145","SWKB0682","1030.96","6.44","0.00","0.00","2265.42","14.16","1249.59","7.81","0.00","0.00","1589.36","9.93","0.00","0.00","50.00","0.31","2132.83","13.33","173.75","1.09","1829.40","11.43","28851.81","5.32","12285.67","2.26","6990.17","1.29","3304.06","0.61"
2022,2023,"SWKE0105","SWKB0683","2752.09","16.38","0.00","0.00","5241.60","31.20","2722.89","16.21","0.00","0.00","0.00","0.00","0.00","0.00","130.00","0.77","5560.81","33.10","425.10","2.53","4267.12","25.40","33935.52","29.74","17358.14","15.21","7283.26","6.38","5522.11","4.84"
2022,2023,"SWKE0105","SWKB0684","3129.93","23.01","0.00","0.00","8744.67","64.30","2517.93","18.51","0.00","0.00","0.00","0.00","0.00","0.00","150.00","1.10","5667.66","41.67","502.14","3.69","4972.56","36.56","33935.52","29.74","17358.14","15.21","7283.26","6.38","5522.11","4.84"
2022,2023,"SWKE0105","SWKB0685","4404.79","22.02","0.00","0.00","7070.89","35.35","4028.82","20.14","0.00","0.00","0.00","0.00","0.00","0.00","220.00","1.10","9738.39","48.69","724.78","3.62","7865.00","39.33","33935.52","29.74","17358.14","15.21","7283.26","6.38","5522.11","4.84"
2022,2023,"SWKE0303","SWKB0686","823.60","5.88","0.00","0.00","1095.12","7.82","1066.24","7.62","0.00","0.00","0.00","0.00","0.00","0.00","70.00","0.50","2746.56","19.62","0.00","0.00","1708.96","12.21","3913.26","2.53","4496.29","2.91","2112.97","1.37","4221.99","2.73"
2022,2023,"SWKE0033","SWKB0687","797.96","7.75","0.00","0.00","1459.21","14.17","193.57","1.88","0.00","0.00","0.00","0.00","0.00","0.00","60.00","0.58","2131.79","20.70","199.72","1.94","2389.52","23.20","8881.31","4.52","3400.90","1.73","2480.48","1.26","1457.53","0.74"
2022,2023,"SWKE0041","SWKB0688","4085.22","15.19","0.00","0.00","3144.85","11.69","4956.12","18.42","0.00","0.00","0.00","0.00","22942.36","85.29","110.00","0.41","3781.75","14.06","328.36","1.22","3001.44","11.16","66294.63","5.02","43369.16","3.28","23493.13","1.78","6607.17","0.50"
2022,2023,"SWKE0343","SWKB0689","568.92","3.95","0.00","0.00","1309.49","9.09","439.58","3.05","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.35","1718.38","11.93","0.00","0.00","1544.78","10.73","2413.80","2.64","4921.06","5.39","580.67","0.64","94.15","0.10"
2022,2023,"SWKE0343","SWKB0690","951.78","5.20","0.00","0.00","778.87","4.26","967.97","5.29","0.00","0.00","0.00","0.00","0.00","0.00","100.00","0.55","3394.23","18.55","0.00","0.00","2656.55","14.52","2413.80","2.64","4921.06","5.39","580.67","0.64","94.15","0.10"
2022,2023,"SWKE0220","SWKB0691","1344.60","8.62","0.00","0.00","6850.43","43.91","359.52","2.30","0.00","0.00","776.10","4.98","0.00","0.00","50.00","0.32","2343.67","15.02","0.00","0.00","1278.38","8.19","9538.91","6.28","11292.23","7.43","2533.64","1.67","3053.70","2.01"
