Year_Start,Year_End,Estate_ID,Block_ID,Block_Administration_Charge,Block_TV_Aerial,Block_Repairs,Block_Estate_Lighting,Block_Security_Services,Block_Lift_Maintenance,Block_Heating_And_Hotwater,Block_Ground_Rent,Block_Building_Insurance,Block_Door_Entry,Block_Care_And_Upkeep,Estate_Care_And_Upkeep,Estate_Grounds_Maintenance,Estate_Lighting,Estate_Repairs_And_Maintenance
2022,2023,"SWKE0152","SWKB1368","3580.70","0.00","5330.52","5921.10","0.00","4628.93","0.00","210.00","5846.07","6740.84","4078.13","9686.42","5542.07","3827.76","825.96"
2022,2023,"SWKE0277","SWKB1369","666.15","0.00","959.47","550.89","0.00","0.00","0.00","90.00","3179.35","0.00","1943.32","0.00","274.79","39.83","28.34"
2022,2023,"SWKE0278","SWKB1370","919.85","0.00","1595.39","1448.33","0.00","0.00","0.00","90.00","3339.34","0.00","1761.03","1778.85","1890.97","1748.02","358.35"
2022,2023,"SWKE0278","SWKB1371","860.86","0.00","2111.77","1050.86","0.00","0.00","0.00","80.00","2680.87","0.00","1776.60","1778.85","1890.97","1748.02","358.35"
2022,2023,"SWKE0278","SWKB1372","2033.06","0.00","1079.82","2852.21","0.00","0.00","0.00","220.00","7715.28","0.00","5959.91","1778.85","1890.97","1748.02","358.35"
2022,2023,"SWKE0278","SWKB1373","737.87","0.00","182.89","1135.46","0.00","0.00","0.00","90.00","3095.62","0.00","1954.18","1778.85","1890.97","1748.02","358.35"
2022,2023,"SWKE0259","SWKB1374","560.76","0.00","608.49","276.46","0.00","915.05","0.00","50.00","1954.65","48.26","877.66","7056.09","10017.05","3543.05","651.89"
2022,2023,"SWKE0279","SWKB1375","3169.43","0.00","4471.95","7251.66","0.00","4561.23","0.00","190.00","8314.06","0.00","3950.13","1187.22","3182.88","843.60","915.76"
2022,2023,"SWKE0279","SWKB1376","3103.94","0.00","3453.41","4920.03","0.00","6822.66","0.00","390.00","7746.29","0.00","5112.97","1187.22","3182.88","843.60","915.76"
2022,2023,"SWKE0182","SWKB1377","1274.67","0.00","4089.48","392.34","0.00","0.00","0.00","50.00","2549.64","196.23","2072.52","2640.87","6088.88","614.81","1524.35"
2022,2023,"SWKE0157","SWKB1378","0.00","0.00","4528.06","4028.70","0.00","2313.44","43277.24","90.00","3526.79","364.22","5964.66","0.00","12815.76","10556.31","1043.51"
2022,2023,"SWKE0157","SWKB1379","0.00","0.00","1267.28","1110.32","0.00","523.92","11583.20","40.00","1378.56","14.40","1537.48","0.00","12815.76","10556.31","1043.51"
2022,2023,"SWKE0281","SWKB1380","0.00","0.00","3543.71","864.13","0.00","0.00","0.00","60.00","2383.73","5011.25","1822.36","0.00","1964.09","603.10","0.00"
2022,2023,"SWKE0281","SWKB1381","0.00","0.00","4733.48","476.56","0.00","0.00","0.00","40.00","1710.60","130.80","1155.76","0.00","1964.09","603.10","0.00"
2022,2023,"SWKE0281","SWKB1382","0.00","0.00","5312.74","1398.93","0.00","0.00","0.00","120.00","5197.44","15656.42","4137.25","0.00","1964.09","603.10","0.00"
2022,2023,"SWKE0227","SWKB1383","729.85","0.00","1179.46","1974.13","0.00","0.00","0.00","40.00","1606.51","0.00","1347.35","20224.97","9128.09","4000.84","2920.21"
2022,2023,"SWKE0034","SWKB1384","454.61","0.00","470.52","629.94","0.00","0.00","0.00","30.00","1282.95","131.52","1023.81","1571.85","731.71","46.90","0.00"
2022,2023,"SWKE0227","SWKB1385","1733.57","0.00","1284.92","1145.69","0.00","1700.79","0.00","130.00","4547.49","289.62","3440.45","20224.97","9128.09","4000.84","2920.21"
2022,2023,"SWKE0288","SWKB1386","3066.62","0.00","1566.18","19135.86","0.00","0.00","0.00","100.00","4243.98","347.50","3629.14","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0201","SWKB1387","577.19","0.00","1807.69","546.89","0.00","563.97","0.00","30.00","1272.11","67.13","617.34","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0283","SWKB1388","383.31","0.00","195.15","276.27","0.00","0.00","0.00","30.00","1266.69","0.00","1102.68","171.18","752.61","68.37","0.00"
2022,2023,"SWKE0282","SWKB1389","581.27","0.00","176.07","369.22","0.00","0.00","0.00","50.00","1955.97","0.00","1784.90","270.25","1188.19","67.99","0.00"
2022,2023,"SWKE0261","SWKB1390","1796.51","0.00","3523.44","1676.40","0.00","366.76","7708.96","30.00","1373.28","152.61","1669.68","10869.53","2265.24","1514.86","332.26"
2022,2023,"SWKE0145","SWKB1391","2927.93","0.00","10417.25","2503.12","0.00","0.00","0.00","200.00","8450.35","0.00","3694.64","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0324","SWKB1392","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1393","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1394","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1395","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1396","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1397","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1398","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1399","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1400","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1401","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1402","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1403","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0324","SWKB1404","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0307","SWKB1405","1556.64","0.00","2897.55","1650.42","0.00","1464.84","0.00","280.00","3800.07","590.31","2610.18","10327.23","10931.39","1722.40","2244.32"
2022,2023,"SWKE0307","SWKB1406","448.94","0.00","362.88","549.24","0.00","516.18","0.00","30.00","1029.96","176.08","862.20","10327.23","10931.39","1722.40","2244.32"
2022,2023,"SWKE0284","SWKB1407","4214.28","0.00","2059.54","5503.26","0.00","3523.38","18131.54","520.00","4824.96","482.72","5442.36","1428.55","3810.31","932.54","136.78"
2022,2023,"SWKE0284","SWKB1408","6814.17","0.00","2147.03","10765.68","0.00","0.00","34788.54","240.00","7836.59","394.47","8076.84","1428.55","3810.31","932.54","136.78"
2022,2023,"SWKE0056","SWKB1409","3100.91","0.00","1876.00","2201.00","0.00","2590.79","14481.84","290.00","4144.71","332.67","2505.14","11236.68","2379.71","2129.49","2380.20"
2022,2023,"SWKE0285","SWKB1410","528.05","0.00","1217.04","198.13","0.00","0.00","0.00","60.00","2060.87","303.40","917.01","458.49","0.00","95.37","30.09"
2022,2023,"SWKE0288","SWKB1411","2294.72","0.00","1051.70","15005.81","0.00","0.00","0.00","80.00","3394.10","0.00","2106.03","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0259","SWKB1412","1126.42","0.00","867.66","1549.92","0.00","909.10","0.00","90.00","3480.07","338.57","2635.29","7056.09","10017.05","3543.05","651.89"
2022,2023,"SWKE0200","SWKB1413","665.84","0.00","1809.55","104.16","0.00","0.00","0.00","60.00","2131.57","0.00","701.40","2990.18","2930.44","628.00","279.44"
2022,2023,"SWKE0210","SWKB1414","2847.07","0.00","3506.15","1559.86","0.00","0.00","16114.00","70.00","2501.46","0.00","2742.69","18399.95","6510.11","3421.44","2839.76"
2022,2023,"SWKE0129","SWKB1415","482.93","0.00","285.12","2850.89","0.00","0.00","0.00","20.00","766.87","0.00","553.38","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0120","SWKB1416","82.97","0.00","55.09","176.46","0.00","0.00","0.00","200.00","272.82","8.93","224.61","14622.22","9062.23","5281.87","1329.84"
2022,2023,"SWKE0248","SWKB1417","441.84","0.00","564.72","597.33","0.00","820.17","0.00","30.00","1266.69","0.00","646.83","5528.05","4264.51","2492.04","260.49"
2022,2023,"SWKE0292","SWKB1418","105.01","0.00","54.34","104.23","0.00","0.00","0.00","10.00","344.64","0.00","429.09","224.55","0.00","10.96","0.00"
2022,2023,"SWKE0287","SWKB1419","436.48","0.00","361.28","19.24","0.00","0.00","0.00","40.00","1373.28","0.00","604.84","730.64","1109.08","166.56","0.00"
2022,2023,"SWKE0120","SWKB1420","1589.37","0.00","2010.00","2202.51","0.00","0.00","0.00","680.00","4830.03","0.00","5130.27","14622.22","9062.23","5281.87","1329.84"
2022,2023,"SWKE0188","SWKB1421","2207.19","0.00","1272.32","3821.65","0.00","3865.98","0.00","320.00","5523.27","172.17","2991.73","3786.26","3018.20","1489.46","34.97"
2022,2023,"SWKE0017","SWKB1422","1640.10","0.00","1312.35","1408.05","0.00","0.00","0.00","150.00","5149.80","0.00","3003.00","11038.97","3490.54","1723.70","13544.02"
2022,2023,"SWKE0136","SWKB1423","135.46","0.00","44.11","197.79","0.00","0.00","0.00","10.00","422.23","0.00","381.80","7249.43","1747.99","325.43","90.01"
2022,2023,"SWKE0136","SWKB1424","273.64","0.00","40.34","470.70","0.00","0.00","0.00","20.00","844.46","0.00","763.60","7249.43","1747.99","325.43","90.01"
2022,2023,"SWKE0136","SWKB1425","637.68","0.00","241.68","1558.96","0.00","0.00","0.00","40.00","1688.92","130.80","1521.88","7249.43","1747.99","325.43","90.01"
2022,2023,"SWKE0136","SWKB1426","421.23","0.00","184.20","595.92","0.00","0.00","0.00","30.00","1266.69","98.10","1141.41","7249.43","1747.99","325.43","90.01"
2022,2023,"SWKE0238","SWKB1427","149.79","0.00","38.73","0.00","0.00","0.00","0.00","30.00","1033.92","0.00","0.00","129.51","272.49","9.15","13.95"
2022,2023,"SWKE0329","SWKB1428","805.62","0.00","1726.59","755.23","0.00","0.00","0.00","60.00","2394.80","98.25","1519.73","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1429","1123.45","0.00","4218.45","629.37","0.00","0.00","0.00","70.00","2805.96","0.00","1766.16","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0291","SWKB1430","3293.32","0.00","1695.82","738.72","0.00","2460.98","17257.67","130.00","4834.37","0.00","1713.17","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1431","395.59","0.00","872.69","457.81","0.00","0.00","1723.41","10.00","343.32","0.00","168.88","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0289","SWKB1432","446.52","0.00","181.08","370.00","0.00","0.00","0.00","40.00","1688.92","0.00","1437.08","525.64","1767.10","220.25","81.11"
2022,2023,"SWKE0289","SWKB1433","304.98","0.00","30.13","58.17","0.00","0.00","0.00","30.00","1199.94","0.00","1137.69","525.64","1767.10","220.25","81.11"
2022,2023,"SWKE0289","SWKB1434","217.22","0.00","19.02","196.06","0.00","0.00","0.00","20.00","844.46","0.00","718.54","525.64","1767.10","220.25","81.11"
2022,2023,"SWKE0289","SWKB1435","428.59","0.00","25.37","322.84","0.00","0.00","0.00","40.00","1616.75","0.00","1532.84","525.64","1767.10","220.25","81.11"
2022,2023,"SWKE0295","SWKB1436","1510.92","0.00","828.42","1108.11","0.00","0.00","7010.44","60.00","2297.29","73.30","2264.29","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0295","SWKB1437","483.16","0.00","583.72","345.58","0.00","0.00","2033.48","20.00","689.28","41.88","679.38","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0295","SWKB1438","1711.35","0.00","3105.96","1074.42","0.00","0.00","7200.48","60.00","2067.84","125.70","2163.90","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0295","SWKB1439","813.80","0.00","909.18","547.44","0.00","0.00","3706.89","30.00","1033.92","41.90","1211.28","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0295","SWKB1440","1623.72","0.00","4113.06","327.12","0.00","0.00","5931.60","60.00","2067.84","0.00","2422.56","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0045","SWKB1441","1955.45","0.00","1516.20","529.55","0.00","0.00","11443.46","70.00","2412.48","0.00","1337.91","21208.02","7811.54","2210.07","2040.28"
2022,2023,"SWKE0201","SWKB1442","1615.96","0.00","5961.03","713.00","0.00","1095.54","0.00","90.00","3843.43","272.56","1347.79","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0294","SWKB1443","1142.04","0.00","1888.35","625.07","0.00","0.00","0.00","110.00","4472.60","0.00","1524.66","12977.53","8001.88","1704.80","639.15"
2022,2023,"SWKE0177","SWKB1444","990.14","0.00","1577.23","405.80","0.00","0.00","0.00","120.00","2755.82","380.31","2045.83","13790.80","1405.18","2090.00","3877.80"
2022,2023,"SWKE0167","SWKB1445","0.00","0.00","591.90","247.68","0.00","0.00","0.00","0.00","343.32","0.00","237.47","0.00","8844.81","560.26","5127.13"
2022,2023,"SWKE0167","SWKB1446","0.00","0.00","102.72","452.97","0.00","0.00","0.00","10.00","1016.97","0.00","610.62","0.00","8844.81","560.26","5127.13"
2022,2023,"SWKE0167","SWKB1447","0.00","0.00","364.95","989.16","0.00","0.00","0.00","30.00","1029.96","176.43","712.41","0.00","8844.81","560.26","5127.13"
2022,2023,"SWKE0201","SWKB1448","1136.73","0.00","2508.25","729.70","0.00","1175.21","0.00","70.00","2982.71","198.22","1554.62","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0254","SWKB1449","2181.40","0.00","357.16","0.00","0.00","0.00","15521.01","60.00","2049.57","163.87","2407.37","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0254","SWKB1450","2070.08","0.00","3281.16","50.76","0.00","0.00","12761.48","40.00","1373.28","130.84","2051.12","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0249","SWKB1451","4724.70","0.00","5915.84","4011.23","0.00","9633.75","0.00","390.00","13166.72","1047.81","9177.25","4089.28","3723.43","831.76","55.99"
2022,2023,"SWKE0145","SWKB1452","490.57","0.00","436.55","614.24","0.00","0.00","0.00","40.00","1705.52","0.00","1300.42","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0145","SWKB1453","248.18","0.00","267.88","258.20","0.00","0.00","0.00","20.00","849.88","70.86","626.10","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0145","SWKB1454","964.32","0.00","2542.74","1505.22","0.00","0.00","0.00","60.00","2533.38","196.20","1733.82","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0217","SWKB1455","430.28","0.00","299.88","709.02","0.00","0.00","0.00","30.00","1272.11","95.60","1074.39","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0217","SWKB1456","503.90","0.00","2317.57","488.19","0.00","0.00","0.00","20.00","849.88","65.41","735.11","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0217","SWKB1457","219.19","0.00","949.76","179.62","0.00","0.00","0.00","10.00","422.23","32.03","339.29","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0217","SWKB1458","146.48","0.00","102.64","189.66","0.00","0.00","0.00","10.00","427.65","35.22","395.83","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0112","SWKB1459","954.71","0.00","1332.84","2329.11","0.00","695.00","0.00","50.00","1886.69","0.00","1705.15","37372.02","29578.18","5048.69","2283.47"
2022,2023,"SWKE0316","SWKB1460","2201.03","0.00","6570.33","1846.00","0.00","2301.13","0.00","130.00","4406.87","0.00","4052.75","29606.81","8008.07","3575.40","1671.91"
2022,2023,"SWKE0129","SWKB1461","2076.75","0.00","1185.90","13841.67","0.00","0.00","0.00","60.00","2316.87","207.78","1538.28","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0288","SWKB1462","868.55","0.00","427.63","433.01","0.00","0.00","0.00","80.00","3404.94","0.00","2975.95","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0293","SWKB1463","370.15","0.00","662.82","393.93","0.00","37.15","1631.09","10.00","344.64","29.32","406.87","49.30","129.07","15.23","2.11"
2022,2023,"SWKE0116","SWKB1464","466.00","0.00","436.28","0.00","0.00","0.00","3136.64","20.00","689.28","0.00","24.62","659.70","705.33","268.74","45.54"
2022,2023,"SWKE0041","SWKB1465","3235.64","0.00","10518.36","2504.28","0.00","0.00","0.00","190.00","6887.32","0.00","7466.40","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0294","SWKB1466","1774.50","0.00","6223.70","1695.61","0.00","2390.85","0.00","70.00","2955.61","472.29","2149.91","12977.53","8001.88","1704.80","639.15"
2022,2023,"SWKE0294","SWKB1467","2264.42","0.00","8306.33","1691.99","0.00","1726.45","0.00","90.00","4336.74","694.15","3159.80","12977.53","8001.88","1704.80","639.15"
2022,2023,"SWKE0294","SWKB1468","1033.86","0.00","1871.55","578.31","0.00","0.00","0.00","80.00","2751.19","0.00","2617.52","12977.53","8001.88","1704.80","639.15"
2022,2023,"SWKE0294","SWKB1469","832.76","0.00","2228.68","625.40","0.00","1049.64","0.00","40.00","1688.92","445.20","1228.52","12977.53","8001.88","1704.80","639.15"
2022,2023,"SWKE0327","SWKB1470","1132.40","0.00","3180.20","1549.36","0.00","0.00","0.00","80.00","3067.48","227.52","1810.24","10111.12","1951.30","676.95","290.04"
2022,2023,"SWKE0042","SWKB1471","700.52","0.00","763.68","378.80","0.00","1156.68","0.00","40.00","1688.92","135.88","1176.60","2161.60","1837.20","146.50","115.90"
2022,2023,"SWKE0295","SWKB1472","318.39","0.00","854.35","105.03","0.00","0.00","1319.14","10.00","338.99","54.84","236.54","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0295","SWKB1473","806.97","0.00","663.69","400.23","0.00","0.00","4090.14","30.00","1266.69","0.00","823.86","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0295","SWKB1474","882.20","0.00","142.08","140.59","0.00","0.00","5047.72","40.00","1360.29","0.00","985.59","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0295","SWKB1475","888.62","0.00","0.00","270.84","0.00","0.00","5123.72","40.00","1360.29","0.00","985.59","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0295","SWKB1476","320.50","0.00","840.98","213.03","0.00","0.00","1263.74","10.00","338.99","54.84","218.46","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0295","SWKB1477","717.97","0.00","21.40","831.58","0.00","0.00","3823.29","70.00","1266.69","0.00","617.90","10417.58","4709.15","2153.62","37.12"
2022,2023,"SWKE0027","SWKB1478","655.07","0.00","0.00","0.00","0.00","0.00","4943.21","30.00","892.35","0.00","66.49","4847.57","1070.16","899.57","563.44"
2022,2023,"SWKE0156","SWKB1479","311.98","0.00","344.14","360.68","0.00","0.00","0.00","20.00","765.55","0.00","989.56","18101.96","6570.48","4272.51","2078.74"
2022,2023,"SWKE0327","SWKB1480","943.17","0.00","1778.65","1409.17","0.00","0.00","0.00","70.00","2878.02","291.51","1686.81","10111.12","1951.30","676.95","290.04"
2022,2023,"SWKE0208","SWKB1481","910.08","0.00","1096.80","1217.64","0.00","1585.98","0.00","60.00","2533.38","215.40","1701.60","2403.71","5063.13","2800.57","1360.06"
2022,2023,"SWKE0296","SWKB1482","791.49","0.00","1617.72","713.19","0.00","0.00","0.00","60.00","2300.61","0.00","943.68","783.09","1291.17","265.23","0.00"
2022,2023,"SWKE0201","SWKB1483","994.02","0.00","788.93","641.47","0.00","1073.43","0.00","80.00","3234.10","259.42","1677.20","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0056","SWKB1484","383.48","0.00","156.20","350.12","0.00","0.00","0.00","40.00","1373.28","0.00","577.32","11236.68","2379.71","2129.49","2380.20"
2022,2023,"SWKE0088","SWKB1485","1535.72","0.00","542.86","895.72","0.00","0.00","10165.26","50.00","1719.24","63.98","855.37","12142.16","2955.56","1191.99","892.70"
2022,2023,"SWKE0088","SWKB1486","1877.30","0.00","3012.37","1035.45","0.00","0.00","10513.42","50.00","1719.24","55.54","1322.20","12142.16","2955.56","1191.99","892.70"
2022,2023,"SWKE0251","SWKB1487","442.28","0.00","671.48","435.64","0.00","0.00","0.00","40.00","1359.28","0.00","994.88","1908.78","583.88","272.18","0.00"
2022,2023,"SWKE0327","SWKB1488","1153.93","0.00","3040.96","1146.08","0.00","0.00","0.00","70.00","3377.84","228.90","2121.12","10111.12","1951.30","676.95","290.04"
2022,2023,"SWKE0329","SWKB1489","1754.80","0.00","2972.40","989.40","0.00","3279.90","0.00","100.00","4222.30","0.00","3552.30","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0253","SWKB1490","3056.86","0.00","531.34","0.00","0.00","0.00","17023.14","90.00","3917.36","285.37","4758.10","22883.13","4446.78","1017.29","7492.98"
2022,2023,"SWKE0174","SWKB1491","371.97","0.00","289.09","80.60","0.00","0.00","2417.78","10.00","343.32","0.00","297.10","6623.36","6537.01","871.95","35.77"
2022,2023,"SWKE0174","SWKB1492","671.14","0.00","0.00","496.28","0.00","0.00","3603.20","30.00","1021.30","0.00","798.82","6623.36","6537.01","871.95","35.77"
2022,2023,"SWKE0174","SWKB1493","982.55","0.00","0.00","593.46","0.00","250.08","6190.12","30.00","1040.54","0.00","875.94","6623.36","6537.01","871.95","35.77"
2022,2023,"SWKE0174","SWKB1494","256.10","0.00","0.00","177.91","0.00","75.19","1528.75","10.00","344.64","0.00","226.09","6623.36","6537.01","871.95","35.77"
2022,2023,"SWKE0201","SWKB1495","884.79","0.00","2908.52","26.74","0.00","0.00","0.00","70.00","2405.88","65.40","1317.15","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0201","SWKB1496","387.82","0.00","325.00","129.25","0.00","0.00","0.00","40.00","1374.60","61.11","761.02","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0329","SWKB1497","356.82","0.00","561.42","528.32","0.00","357.96","0.00","20.00","866.82","0.00","578.42","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1498","486.49","0.00","1390.14","420.22","0.00","186.86","0.00","30.00","1272.11","143.16","650.56","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1499","754.34","0.00","874.14","647.76","0.00","2594.52","0.00","40.00","1546.46","0.00","867.62","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1500","518.70","0.00","1493.25","613.89","0.00","402.90","0.00","30.00","1266.69","0.00","650.73","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1501","592.56","0.00","586.42","814.48","0.00","860.96","0.00","40.00","1699.76","0.00","866.58","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1502","796.88","0.00","2895.00","775.32","0.00","536.96","0.00","40.00","1688.92","192.16","867.64","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0299","SWKB1503","617.70","0.00","873.09","34.56","0.00","0.00","3534.20","20.00","938.55","0.00","225.19","3953.86","2935.48","5156.26","898.71"
2022,2023,"SWKE0299","SWKB1504","230.03","0.00","33.81","0.00","0.00","0.00","1588.61","10.00","338.99","0.00","87.21","3953.86","2935.48","5156.26","898.71"
2022,2023,"SWKE0299","SWKB1505","1328.20","0.00","359.35","149.70","0.00","0.00","9193.40","50.00","1716.60","0.00","394.75","3953.86","2935.48","5156.26","898.71"
2022,2023,"SWKE0299","SWKB1506","385.84","0.00","0.00","0.00","0.00","0.00","2581.86","20.00","689.28","0.00","167.60","3953.86","2935.48","5156.26","898.71"
2022,2023,"SWKE0299","SWKB1507","1096.40","0.00","1326.95","250.10","0.00","0.00","6227.45","50.00","1723.20","0.00","387.60","3953.86","2935.48","5156.26","898.71"
2022,2023,"SWKE0105","SWKB1508","1683.50","0.00","5334.38","873.22","0.00","0.00","0.00","80.00","2749.20","0.00","2562.04","33935.52","17358.14","7283.26","5522.11"
2022,2023,"SWKE0109","SWKB1509","326.46","0.00","263.34","425.84","0.00","305.20","0.00","20.00","844.46","95.96","834.62","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB1510","480.44","0.00","1457.68","458.54","0.00","418.86","0.00","20.00","855.30","62.44","973.74","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB1511","775.37","0.00","837.43","942.85","0.00","991.91","0.00","40.00","1867.21","154.18","1857.75","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0329","SWKB1512","1465.78","0.00","1895.01","444.56","0.00","0.00","0.00","180.00","5505.25","367.35","3026.84","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0254","SWKB1513","1628.30","0.00","3245.48","6481.42","0.00","0.00","5236.08","20.00","761.22","55.35","52.52","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0300","SWKB1514","254.10","0.00","136.36","59.74","0.00","0.00","0.00","20.00","844.46","65.42","478.56","592.83","794.40","47.58","0.00"
2022,2023,"SWKE0300","SWKB1515","134.75","0.00","81.00","94.01","0.00","0.00","0.00","10.00","422.23","32.71","239.28","592.83","794.40","47.58","0.00"
2022,2023,"SWKE0261","SWKB1516","1100.76","0.00","556.08","1008.72","0.00","275.70","5664.54","30.00","1029.96","171.72","1171.53","10869.53","2265.24","1514.86","332.26"
2022,2023,"SWKE0048","SWKB1517","0.00","0.00","45.53","823.75","0.00","1885.84","0.00","70.00","2966.45","278.96","3261.65","0.00","3803.49","4526.42","13547.48"
2022,2023,"SWKE0329","SWKB1518","622.06","0.00","449.38","696.41","0.00","436.96","0.00","50.00","1889.22","0.00","1524.77","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1519","201.44","0.00","299.70","407.82","0.00","70.05","0.00","10.00","427.65","175.43","338.28","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1520","648.09","0.00","445.63","554.29","0.00","705.45","0.00","50.00","1889.22","137.66","1524.77","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1521","490.95","0.00","1220.91","538.47","0.00","177.33","0.00","30.00","1266.69","0.00","946.41","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1522","291.70","0.00","538.96","112.54","0.00","135.94","0.00","20.00","855.30","0.00","683.42","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1523","396.66","0.00","281.04","328.86","0.00","239.70","0.00","30.00","1266.69","144.12","946.41","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0119","SWKB1524","1912.47","0.00","1726.86","3292.94","4356.38","1396.84","0.00","80.00","2819.79","302.55","3757.98","7478.12","216.06","1046.96","743.96"
