Property Ref,Bed Size,Block Reference,Estate Reference,Block Definition Code (Used for Service Charges)
614182,2,STR017659,EA020,BD000528
614183,2,STR017660,EA020,
614184,2,STR017661,EA020,BD000529
614185,2,STR017662,EA020,
614186,2,STR017663,EA020,
614187,2,STR017664,EA020,
614188,2,STR017665,EA020,
614189,2,STR017666,EA020,
614190,2,STR017916,EA020,
614191,2,STR017917,EA020,
614192,2,STR017918,EA020,
647880,2,STR000869,EA084,
647882,2,STR000869,EA084,
647884,2,STR000869,EA084,
647898,2,STR000869,EA084,
647900,2,STR000869,EA084,
647902,2,STR000869,EA084,
641569,2,STR000647,EA032,BD002286
641573,2,STR000647,EA032,BD002286
641577,2,STR000647,EA032,
641581,2,STR000647,EA032,
641585,2,STR000647,EA032,
641589,2,STR000647,EA032,
641593,2,STR000647,EA032,
641597,2,STR000647,EA032,
641601,2,STR000647,EA032,
641605,2,STR000647,EA032,
616696,2,STR017607,EA090,
644328,2,STR016784,ENBR4,
649076,2,STR000876,ENBR4,BD002770
649095,2,STR016787,ENBR4,
644023,2,STR002435,EA013,
644024,2,STR002435,EA013,BD002445
644025,2,STR002435,EA013,
644026,2,STR002435,EA013,
644027,2,STR002435,EA013,BD002445
644028,2,STR002435,EA013,BD002445
644029,2,STR002437,EA013,BD002446
644030,2,STR002437,EA013,
644031,2,STR002437,EA013,
644032,2,STR002437,EA013,
644033,2,STR002437,EA013,BD002446
644034,2,STR002437,EA013,BD002446
640376,2,STR000548,EA083,
640377,2,STR000548,EA083,
640378,2,STR000548,EA083,BD002218
640379,2,STR000548,EA083,BD002218
640380,2,STR000548,EA083,
640381,2,STR000548,EA083,BD002218
640382,2,STR000548,EA083,
640383,2,STR000548,EA083,
640384,2,STR000548,EA083,BD002218
640390,2,STR000548,EA083,
640391,2,STR000548,EA083,BD002218
640392,2,STR000548,EA083,
640393,2,STR000548,EA083,
640394,2,STR000548,EA083,
640395,2,STR000548,EA083,
640396,2,STR000548,EA083,
640397,2,STR000548,EA083,
640398,2,STR000548,EA083,
640404,2,STR000548,EA083,
640405,2,STR000548,EA083,BD002218
640406,2,STR000548,EA083,BD002218
640407,2,STR000548,EA083,
640408,2,STR000548,EA083,
640409,2,STR000548,EA083,
640410,2,STR000548,EA083,BD002218
640411,2,STR000548,EA083,BD002218
640412,2,STR000548,EA083,BD002218
640418,2,STR000548,EA083,
640419,2,STR000548,EA083,
640420,2,STR000548,EA083,
640421,2,STR000548,EA083,
640422,2,STR000548,EA083,
640423,2,STR000548,EA083,BD002218
640424,2,STR000548,EA083,BD002218
640425,2,STR000548,EA083,
640426,2,STR000548,EA083,BD002218
642656,2,STR000949,EB013,
642658,2,STR000949,EB013,
639885,2,STR005563,EA015,
639886,2,STR005563,EA015,BD002185
619075,2,STR004164,ENBR7,
619076,2,STR004278,ENBR7,BD003605
619077,2,STR004278,ENBR7,
619079,2,STR004275,ENBR7,BD000922
619080,2,STR017125,ENBR7,BD000922
619081,2,STR017125,ENBR7,
619082,2,STR004166,ENBR7,
619083,2,STR017126,ENBR7,
619084,2,STR017126,ENBR7,
619085,2,STR011328,ENBR7,BD003606
619086,2,STR004149,ENBR7,BD000923
619100,2,STR004325,ENBR7,
619109,2,STR004327,ENBR7,
619111,2,STR017137,ENBR7,
645002,2,STR007132,ENBR4,
649020,2,STR000883,ENBR4,
649080,2,STR016788,ENBR4,BD003470
605258,2,STR005069,ENCS5,BD003459
609406,2,STR005065,ENCS5,
620539,2,STR000648,EA115,
620541,2,STR000648,EA115,
620542,2,STR000648,EA115,
620548,2,STR017350,EA115,
620550,2,STR017350,EA115,
620552,2,STR017350,EA115,
644807,2,STR002739,ENCS7,
611640,2,STR000823,EA070,
611641,2,STR000823,EA070,
611642,2,STR000823,EA070,
611643,2,STR000823,EA070,
611645,2,STR000823,EA070,BD000435
611646,2,STR000823,EA070,
611647,2,STR000823,EA070,
611648,2,STR000823,EA070,
611650,2,STR000823,EA070,
611652,2,STR000823,EA070,
611653,2,STR000823,EA070,
611656,2,STR000823,EA070,
611657,2,STR000823,EA070,
611658,2,STR000823,EA070,
611660,2,STR000823,EA070,BD000435
611661,2,STR000823,EA070,
611662,2,STR000823,EA070,
611663,2,STR000823,EA070,
611668,2,STR000823,EA070,BD000435
611673,2,STR000823,EA070,
611678,2,STR000823,EA070,
611680,2,STR000823,EA070,
611683,2,STR000823,EA070,
611688,2,STR000823,EA070,
611690,2,STR000823,EA070,
611692,2,STR000823,EA070,
611693,2,STR000823,EA070,
611696,2,STR000823,EA070,
611698,2,STR000823,EA070,
611699,2,STR000823,EA070,
611702,2,STR000823,EA070,
611704,2,STR000823,EA070,
611705,2,STR000823,EA070,
611708,2,STR000823,EA070,
611710,2,STR000823,EA070,
611711,2,STR000823,EA070,BD000435
611714,2,STR000823,EA070,
611716,2,STR000823,EA070,
611717,2,STR000823,EA070,
642192,2,STR016874,EA015,
642205,2,STR005576,EA015,
642212,2,STR005579,EA015,BD002357
642402,2,STR001105,ENBR4,BD002383
642403,2,STR001105,ENBR4,BD002383
618638,2,STR004030,ENBR2,BD000870
618650,2,STR004035,ENBR2,
618651,2,STR004035,ENBR2,
618711,2,STR004036,ENBR2,
618713,2,STR004036,ENBR2,
618717,2,STR004036,ENBR2,
618719,2,STR004036,ENBR2,BD000883
618720,2,STR004036,ENBR2,BD000883
619113,2,STR001846,ENBR7,
619114,2,STR001846,ENBR7,
619115,2,STR017365,ENBR7,BD000926
619116,2,STR017365,ENBR7,
602893,2,STR000566,EB015,
602894,2,STR000566,EB015,
602895,2,STR000566,EB015,
602896,2,STR000566,EB015,
602897,2,STR000566,EB015,
612378,2,STR000646,EA020,BD000463
612379,2,STR000646,EA020,
612380,2,STR000646,EA020,
612381,2,STR000646,EA020,
612382,2,STR000646,EA020,
612383,2,STR000646,EA020,BD000463
612384,2,STR000646,EA020,BD000463
612385,2,STR000646,EA020,BD000463
612390,2,STR000646,EA020,
612391,2,STR000646,EA020,
612392,2,STR000646,EA020,
612393,2,STR000646,EA020,BD000463
612394,2,STR000646,EA020,BD000463
612395,2,STR000646,EA020,
612396,2,STR000646,EA020,
612397,2,STR000646,EA020,BD000463
612398,2,STR000646,EA020,BD000463
612399,2,STR000646,EA020,
612400,2,STR000646,EA020,
612401,2,STR000646,EA020,BD000463
612402,2,STR000646,EA020,
612403,2,STR000646,EA020,BD000463
612404,2,STR000646,EA020,BD000463
612405,2,STR000646,EA020,
612406,2,STR000646,EA020,
612407,2,STR000646,EA020,
612409,2,STR000646,EA020,
612410,2,STR000646,EA020,
612411,2,STR000646,EA020,
612412,2,STR000646,EA020,
612413,2,STR000646,EA020,
644059,2,STR000497,EB016,
644060,2,STR000497,EB016,
644061,2,STR000497,EB016,
644062,2,STR000497,EB016,
644063,2,STR000497,EB016,
647666,2,STR003214,EA089,
647667,2,STR003214,EA089,
647670,2,STR003214,EA089,
647672,2,STR003214,EA089,
647675,2,STR003214,EA089,BD002709
647677,2,STR003214,EA089,
647678,2,STR003214,EA089,BD002709
647680,2,STR003214,EA089,BD002709
647682,2,STR003214,EA089,
647683,2,STR003214,EA089,
647686,2,STR003214,EA089,
647688,2,STR003214,EA089,
647689,2,STR003214,EA089,
647690,2,STR003214,EA089,
647692,2,STR003214,EA089,
647693,2,STR003214,EA089,
647694,2,STR003214,EA089,
647695,2,STR003214,EA089,
647698,2,STR003214,EA089,
647699,2,STR003214,EA089,BD002709
647700,2,STR003214,EA089,
647703,2,STR003214,EA089,BD002709
647704,2,STR003214,EA089,BD002709
647705,2,STR003214,EA089,
648523,2,STR000680,EA108,
648527,2,STR000680,EA108,BD002739
648531,2,STR000680,EA108,BD002739
648535,2,STR000680,EA108,
648542,2,STR000680,EA108,
648546,2,STR000680,EA108,
649389,2,STR000680,EA108,
644715,2,STR002740,ENCS7,BD002493
648550,2,STR000536,EA108,
648554,2,STR000536,EA108,
648558,2,STR000536,EA108,
648562,2,STR000536,EA108,
648566,2,STR000536,EA108,
648570,2,STR000536,EA108,
648574,2,STR000536,EA108,BD002740
602839,2,STR000407,EB018,
602840,2,STR000407,EB018,BD000052
602841,2,STR000407,EB018,BD000052
619899,2,STR000515,EB020,
619900,2,STR000515,EB020,
619901,2,STR000515,EB020,
645046,2,STR011651,ENBR1,BD002555
645047,2,STR011651,ENBR1,
645048,2,STR011651,ENBR1,BD002555
645308,2,STR005591,ENBR1,
645309,2,STR005591,ENBR1,
645310,2,STR005591,ENBR1,
645311,2,STR011612,ENBR1,BD002589
645312,2,STR011612,ENBR1,
645314,2,STR011612,ENBR1,BD002589
645315,2,STR005601,ENBR1,BD002590
645316,2,STR005601,ENBR1,
645318,2,STR011730,ENBR1,BD002591
645319,2,STR011730,ENBR1,
645320,2,STR011730,ENBR1,
645321,2,STR011731,ENBR1,BD002592
645322,2,STR011731,ENBR1,BD002592
645323,2,STR011731,ENBR1,
645324,2,STR011732,ENBR1,BD002593
645326,2,STR011732,ENBR1,BD002593
645327,2,STR011733,ENBR1,
645328,2,STR011733,ENBR1,
645329,2,STR011733,ENBR1,BD002594
645330,2,STR011734,ENBR1,
645331,2,STR011734,ENBR1,BD002595
645332,2,STR011734,ENBR1,BD002595
645333,2,STR005610,ENBR1,
645334,2,STR005610,ENBR1,BD002596
645335,2,STR005610,ENBR1,BD002596
645336,2,STR011650,ENBR1,
645337,2,STR011650,ENBR1,BD002597
645338,2,STR011650,ENBR1,BD002597
645339,2,STR011652,ENBR1,
645340,2,STR011652,ENBR1,
645341,2,STR011652,ENBR1,
645342,2,STR011653,ENBR1,
645343,2,STR011653,ENBR1,
645344,2,STR011653,ENBR1,BD002598
645347,2,STR005590,ENBR1,BD002599
645348,2,STR005597,ENBR1,
645349,2,STR005597,ENBR1,BD002600
645350,2,STR005597,ENBR1,BD002600
645351,2,STR011667,ENBR1,
645352,2,STR011667,ENBR1,BD002601
645353,2,STR011667,ENBR1,BD002601
645354,2,STR005600,ENBR1,
645355,2,STR005600,ENBR1,BD002602
645356,2,STR005600,ENBR1,
645357,2,STR011755,ENBR1,BD002603
645358,2,STR011755,ENBR1,BD002603
645359,2,STR011755,ENBR1,BD002603
645360,2,STR005604,ENBR1,
645361,2,STR005604,ENBR1,
645362,2,STR005604,ENBR1,BD002604
645363,2,STR011602,ENBR1,
645364,2,STR011602,ENBR1,BD002605
645365,2,STR011602,ENBR1,BD002605
645366,2,STR011603,ENBR1,
645367,2,STR011603,ENBR1,BD002606
645368,2,STR011603,ENBR1,BD002606
645369,2,STR011604,ENBR1,
645370,2,STR011604,ENBR1,
645371,2,STR011604,ENBR1,
645372,2,STR011605,ENBR1,
645373,2,STR011605,ENBR1,
645374,2,STR011605,ENBR1,BD002607
645375,2,STR011606,ENBR1,BD002608
645376,2,STR011606,ENBR1,
645377,2,STR011606,ENBR1,BD002608
645378,2,STR011607,ENBR1,BD002609
645379,2,STR011607,ENBR1,
645380,2,STR011607,ENBR1,BD002609
645381,2,STR011608,ENBR1,
645382,2,STR011608,ENBR1,BD002610
645383,2,STR011608,ENBR1,BD002610
645384,2,STR005613,ENBR1,
645385,2,STR005613,ENBR1,BD002611
645386,2,STR005613,ENBR1,
645387,2,STR011657,ENBR1,BD002612
645388,2,STR011657,ENBR1,
645389,2,STR011657,ENBR1,
645390,2,STR011658,ENBR1,
645391,2,STR011658,ENBR1,BD002613
645392,2,STR011658,ENBR1,BD002613
645393,2,STR011659,ENBR1,BD002614
645394,2,STR011659,ENBR1,
645395,2,STR011659,ENBR1,BD002614
645396,2,STR011660,ENBR1,
645397,2,STR011660,ENBR1,BD002615
645398,2,STR011660,ENBR1,
645399,2,STR011661,ENBR1,
645400,2,STR011661,ENBR1,
645401,2,STR011661,ENBR1,
645402,2,STR011662,ENBR1,
645403,2,STR011662,ENBR1,
645404,2,STR011662,ENBR1,
645405,2,STR011663,ENBR1,BD002616
645406,2,STR011663,ENBR1,
645407,2,STR011663,ENBR1,BD002616
645408,2,STR011664,ENBR1,BD002617
645409,2,STR011664,ENBR1,
645410,2,STR011664,ENBR1,BD002617
645411,2,STR011665,ENBR1,
645412,2,STR011665,ENBR1,BD002618
645413,2,STR011665,ENBR1,BD002618
640634,2,STR002744,EB021,
640635,2,STR002744,EB021,
640637,2,STR002744,EB021,
640639,2,STR002744,EB021,BD002240
640641,2,STR002748,EB021,
640643,2,STR002746,EB021,
640644,2,STR002746,EB021,
640646,2,STR002746,EB021,
640648,2,STR002746,EB021,
644770,2,STR002750,EB021,
666863,2,STR002598,EB023,
604420,2,STR018069,EB025,BD003460
605708,2,STR007488,EB025,
605709,2,STR011157,EB025,
612307,2,STR000226,EA020,BD000461
612308,2,STR000226,EA020,
612309,2,STR000226,EA020,
612310,2,STR000226,EA020,
612311,2,STR000226,EA020,
612312,2,STR000226,EA020,
612313,2,STR000226,EA020,
612314,2,STR000226,EA020,
612315,2,STR000226,EA020,
612316,2,STR000226,EA020,
612317,2,STR000226,EA020,
612318,2,STR000226,EA020,
612319,2,STR000226,EA020,BD000461
612320,2,STR000226,EA020,
612321,2,STR000226,EA020,
612322,2,STR000226,EA020,BD000461
612323,2,STR000226,EA020,
612324,2,STR000226,EA020,
612325,2,STR000226,EA020,
612326,2,STR000226,EA020,
612327,2,STR000226,EA020,
612328,2,STR000226,EA020,
612329,2,STR000226,EA020,
612330,2,STR000226,EA020,
612331,2,STR000226,EA020,
612332,2,STR000226,EA020,
612333,2,STR000226,EA020,
612334,2,STR000226,EA020,BD000461
612335,2,STR000226,EA020,
612336,2,STR000226,EA020,
612337,2,STR000226,EA020,
612338,2,STR000226,EA020,
612339,2,STR000226,EA020,BD000461
612340,2,STR000226,EA020,
612341,2,STR000226,EA020,BD000461
612342,2,STR000226,EA020,
612343,2,STR000226,EA020,BD000461
612344,2,STR000226,EA020,
612345,2,STR000226,EA020,
612346,2,STR000226,EA020,BD000461
612347,2,STR000226,EA020,BD000461
612348,2,STR000226,EA020,
612349,2,STR000226,EA020,
612350,2,STR000226,EA020,
612351,2,STR000226,EA020,
612352,2,STR000226,EA020,
612353,2,STR000226,EA020,
612354,2,STR000226,EA020,
612355,2,STR000226,EA020,BD000461
612356,2,STR000226,EA020,BD000461
612357,2,STR000226,EA020,
612358,2,STR000226,EA020,BD000461
612359,2,STR000226,EA020,
612360,2,STR000226,EA020,
612361,2,STR000226,EA020,
612362,2,STR000226,EA020,BD000461
612363,2,STR000226,EA020,
619118,2,STR004349,ENBR3,
620555,2,STR004198,EA115,BD001070
620558,2,STR004198,EA115,BD001070
620560,2,STR004198,EA115,
620561,2,STR004198,EA115,
620565,2,STR004198,EA115,
620567,2,STR004198,EA115,
620568,2,STR004198,EA115,
620570,2,STR004198,EA115,
620571,2,STR004198,EA115,
620575,2,STR004198,EA115,
620577,2,STR004198,EA115,BD001070
620578,2,STR004198,EA115,BD001070
620580,2,STR004198,EA115,BD001070
620581,2,STR004198,EA115,BD001070
620585,2,STR004208,EA115,
620588,2,STR004208,EA115,BD001071
620590,2,STR004208,EA115,BD001071
620591,2,STR004208,EA115,
620595,2,STR004208,EA115,
620597,2,STR004208,EA115,BD001071
620598,2,STR004208,EA115,
620600,2,STR004208,EA115,
620601,2,STR004208,EA115,BD001071
620605,2,STR004208,EA115,
620607,2,STR004208,EA115,
620608,2,STR004208,EA115,
620610,2,STR004208,EA115,BD001071
620611,2,STR004208,EA115,BD001071
617291,2,STR004237,EB027,
644718,2,STR002754,ENCS7,BD002495
644719,2,STR002754,ENCS7,BD002495
642255,2,STR005626,EA015,
642260,2,STR016993,EA015,
602826,2,STR000296,EA027,
602829,2,STR000296,EA027,
602833,2,STR000296,EA027,
602835,2,STR000296,EA027,BD000051
602836,2,STR000296,EA027,
602837,2,STR000296,EA027,BD000051
602838,2,STR000296,EA027,BD000051
605025,2,STR005515,EA027,
605026,2,STR005515,EA027,
605027,2,STR005515,EA027,BD000197
605028,2,STR005515,EA027,BD000197
605209,2,STR005632,EA027,
605213,2,STR016896,EA027,
605223,2,STR017489,EA027,
605224,2,STR017489,EA027,
605225,2,STR017484,EA027,
605226,2,STR017484,EA027,
605227,2,STR017485,EA027,BD000210
605228,2,STR017485,EA027,
605230,2,STR006285,EA027,
605231,2,STR006285,EA027,
605233,2,STR006246,EA027,
605234,2,STR006246,EA027,BD000211
605235,2,STR006159,EA027,
605236,2,STR006159,EA027,BD000212
605424,2,STR016900,EA027,
605425,2,STR016901,EA027,
600476,2,STR005673,EA082,
600477,2,STR005673,EA082,BD000007
600478,2,STR005673,EA082,
600479,2,STR005673,EA082,BD000007
600480,2,STR005673,EA082,
600481,2,STR005673,EA082,
644954,2,STR002760,ENCS7,
600126,2,STR000206,EB030,
600128,2,STR000206,EB030,
600129,2,STR011580,EB030,
600130,2,STR011580,EB030,BD000001
600131,2,STR011580,EB030,
600133,2,STR011581,EB030,
600135,2,STR011581,EB030,
600137,2,STR011581,EB030,BD000002
600138,2,STR011581,EB030,
600139,2,STR011581,EB030,
600140,2,STR011581,EB030,
600141,2,STR011582,EB030,BD000003
600142,2,STR011582,EB030,
600143,2,STR011582,EB030,
600144,2,STR011582,EB030,
600145,2,STR011582,EB030,BD000003
600146,2,STR011582,EB030,BD000003
640775,2,STR000329,EA101,
640776,2,STR000329,EA101,BD002251
640777,2,STR000329,EA101,BD002251
640778,2,STR000329,EA101,
640779,2,STR000329,EA101,
640780,2,STR000329,EA101,BD002251
640783,2,STR000329,EA101,
640784,2,STR000329,EA101,
640785,2,STR000329,EA101,
640786,2,STR000329,EA101,
640787,2,STR000329,EA101,
640788,2,STR000329,EA101,
640791,2,STR000329,EA101,
640792,2,STR000329,EA101,
640793,2,STR000329,EA101,
640794,2,STR000329,EA101,
640795,2,STR000329,EA101,
640796,2,STR000329,EA101,
618528,2,STR012168,ENBR3,
618529,2,STR012168,ENBR3,BD000848
618670,2,STR017577,ENBR2,BD000876
618671,2,STR017577,ENBR2,BD000876
619406,2,STR001851,ENBR2,
619412,2,STR001942,ENBR2,
619413,2,STR001816,ENBR2,
619515,2,STR001942,ENBR2,
686471,2,STR001851,ENBR2,BD003414
640107,2,STR000018,EA083,
640116,2,STR000018,EA083,
640124,2,STR000018,EA083,
644416,2,STR006293,ENBR1,
647903,2,STR000264,EA084,
647905,2,STR000264,EA084,
647907,2,STR000264,EA084,
647909,2,STR000264,EA084,BD002717
647911,2,STR000264,EA084,
647912,2,STR000264,EA084,
647913,2,STR000264,EA084,
647914,2,STR000264,EA084,
647915,2,STR000264,EA084,BD002717
647916,2,STR000264,EA084,
647917,2,STR000264,EA084,
647918,2,STR000264,EA084,
647926,2,STR000264,EA084,
647927,2,STR000264,EA084,
647928,2,STR000264,EA084,BD002717
647929,2,STR000264,EA084,BD002717
647930,2,STR000264,EA084,
647931,2,STR000264,EA084,BD002717
647932,2,STR000264,EA084,
647933,2,STR000264,EA084,
617985,2,STR004353,ENBR7,
644767,2,STR002635,ENCS7,BD002504
602654,2,STR005705,EA027,
602659,2,STR005705,EA027,
616857,2,STR015195,EA037,BD000674
616859,2,STR012574,EA037,BD000674
616861,2,STR015196,EA037,
616863,2,STR012575,EA037,
616865,2,STR015197,EA037,
616867,2,STR015198,EA037,
616869,2,STR004255,EA037,BD000674
644064,2,STR000816,EA108,
644065,2,STR000816,EA108,
644066,2,STR000816,EA108,
644067,2,STR000816,EA108,
644068,2,STR000816,EA108,
644069,2,STR000816,EA108,
644070,2,STR000816,EA108,
644071,2,STR000816,EA108,
644072,2,STR000816,EA108,
644073,2,STR000816,EA108,
644074,2,STR000816,EA108,
644075,2,STR000816,EA108,
644076,2,STR000816,EA108,BD002451
644077,2,STR000816,EA108,
648581,2,STR001036,EA108,BD002741
648593,2,STR001047,EA108,
648595,2,STR001047,EA108,
648598,2,STR001047,EA108,
648601,2,STR001047,EA108,
648603,2,STR001047,EA108,
648604,2,STR001047,EA108,
648607,2,STR001047,EA108,BD002451
648611,2,STR001047,EA108,BD002451
648612,2,STR001047,EA108,
648615,2,STR001047,EA108,
648616,2,STR001047,EA108,
648620,2,STR001047,EA108,
648621,2,STR001047,EA108,
648625,2,STR001047,EA108,
648626,2,STR001047,EA108,
648630,2,STR001047,EA108,BD002451
648631,2,STR001047,EA108,
648634,2,STR001047,EA108,
648635,2,STR001047,EA108,
648636,2,STR001047,EA108,
648639,2,STR001047,EA108,BD002451
648640,2,STR001047,EA108,
648642,2,STR001047,EA108,
648643,2,STR001047,EA108,
648957,2,STR001047,EA108,BD002451
649390,2,STR001047,EA108,
648171,2,STR000520,EA084,
648172,2,STR000520,EA084,
648173,2,STR000520,EA084,
648176,2,STR000520,EA084,BD002728
648177,2,STR000520,EA084,
648178,2,STR000520,EA084,
648181,2,STR000520,EA084,
648182,2,STR000520,EA084,
648183,2,STR000520,EA084,
648191,2,STR000520,EA084,
648192,2,STR000520,EA084,
648194,2,STR000520,EA084,
648195,2,STR000520,EA084,
648197,2,STR000520,EA084,BD002728
648198,2,STR000520,EA084,
648201,2,STR000520,EA084,
648202,2,STR000520,EA084,
648207,2,STR000520,EA084,
648209,2,STR000520,EA084,
648212,2,STR000520,EA084,
648216,2,STR000520,EA084,
648220,2,STR000520,EA084,
648221,2,STR000520,EA084,
648226,2,STR000520,EA084,BD002728
648227,2,STR000520,EA084,BD002728
648229,2,STR000520,EA084,BD002728
648230,2,STR000520,EA084,
648231,2,STR000520,EA084,BD002728
648234,2,STR000520,EA084,
648235,2,STR000520,EA084,BD002728
648236,2,STR000520,EA084,
648237,2,STR000520,EA084,
648238,2,STR000520,EA084,
648241,2,STR000520,EA084,
648242,2,STR000520,EA084,
648243,2,STR000520,EA084,
648244,2,STR000520,EA084,BD002728
648245,2,STR000520,EA084,
648248,2,STR000520,EA084,
648249,2,STR000520,EA084,
648258,2,STR000520,EA084,
648260,2,STR000520,EA084,BD002728
648261,2,STR000520,EA084,
648262,2,STR000520,EA084,
648266,2,STR000520,EA084,
648267,2,STR000520,EA084,
648271,2,STR000520,EA084,
648272,2,STR000520,EA084,
648276,2,STR000520,EA084,BD002728
648277,2,STR000520,EA084,BD002728
648278,2,STR000520,EA084,BD002728
648279,2,STR000520,EA084,
648280,2,STR000520,EA084,
648281,2,STR000520,EA084,
602576,2,STR005708,EA027,
602581,2,STR005710,EA027,
602583,2,STR005713,EA027,
602584,2,STR005716,EA027,
602588,2,STR007596,EA027,
602594,2,STR007597,EA027,BD000034
602596,2,STR007597,EA027,BD000034
602598,2,STR007597,EA027,
603916,2,STR005725,EA027,BD000070
603949,2,STR007410,EA027,
605204,2,STR016919,EA027,
605336,2,STR007471,EA027,BD000225
605359,2,STR016921,EA027,
605360,2,STR016922,EA027,
640951,2,STR000597,EA017,
640952,2,STR000597,EA017,BD002262
640953,2,STR000597,EA017,BD002262
640954,2,STR000597,EA017,BD002262
